"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000004410	022330.675	002.563777	0.144907	9.391763e-07	0.0e+00	00:11:45.922"
"000004411	022330.750	002.600732	0.143323	9.538208e-07	0.0e+00	00:11:46.094"
"000004412	022330.825	002.632115	0.141501	9.666223e-07	0.0e+00	00:11:46.250"
"000004413	022330.900	002.623454	0.139573	9.648084e-07	0.0e+00	00:11:46.406"
"000004414	022330.975	002.652709	0.137021	9.774011e-07	0.0e+00	00:11:46.578"
"000004415	022331.050	002.576709	0.134926	9.508666e-07	0.0e+00	00:11:46.735"
"000004416	022331.125	002.526054	0.133252	9.333268e-07	0.0e+00	00:11:46.891"
"000004417	022331.200	002.604321	0.130983	9.638610e-07	0.0e+00	00:11:47.063"
"000004418	022331.275	002.655260	0.128693	9.843827e-07	0.0e+00	00:11:47.219"
"000004419	022331.350	002.446669	0.125853	9.089657e-07	0.0e+00	00:11:47.375"
"000004420	022331.425	002.521032	0.124181	9.377575e-07	0.0e+00	00:11:47.531"
"000004421	022331.500	002.433264	0.122426	9.062934e-07	0.0e+00	00:11:47.703"
"000004422	022331.575	002.384293	0.120375	8.894124e-07	0.0e+00	00:11:47.860"
"000004423	022331.650	002.487657	0.117861	9.297143e-07	0.0e+00	00:11:48.016"
"000004424	022331.725	002.349163	0.115184	8.797148e-07	0.0e+00	00:11:48.188"
"000004425	022331.800	002.388045	0.113413	8.954637e-07	0.0e+00	00:11:48.344"
"000004426	022331.875	002.282423	0.111521	8.570739e-07	0.0e+00	00:11:48.500"
"000004427	022331.950	002.346166	0.109522	8.823347e-07	0.0e+00	00:11:48.672"
"000004428	022332.025	002.313998	0.107219	8.717468e-07	0.0e+00	00:11:48.828"
"000004429	022332.100	002.296689	0.105388	8.664213e-07	0.0e+00	00:11:48.985"
"000004430	022332.175	002.269405	0.103598	8.572861e-07	0.0e+00	00:11:49.141"
"000004431	022332.250	002.253150	0.101617	8.524214e-07	0.0e+00	00:11:49.313"
"000004432	022332.325	002.249016	0.099728	8.520755e-07	0.0e+00	00:11:49.469"
"000004433	022332.400	002.225311	0.097069	8.447970e-07	0.0e+00	00:11:49.625"
"000004434	022332.475	002.217656	0.095055	8.431803e-07	0.0e+00	00:11:49.797"
"000004435	022332.550	002.240436	0.093263	8.530036e-07	0.0e+00	00:11:49.953"
"000004436	022332.625	002.182965	0.091215	8.324205e-07	0.0e+00	00:11:50.110"
"000004437	022332.700	002.171722	0.089247	8.293783e-07	0.0e+00	00:11:50.266"
"000004438	022332.775	002.200482	0.086729	8.419810e-07	0.0e+00	00:11:50.438"
"000004439	022332.850	002.205049	0.084518	8.451583e-07	0.0e+00	00:11:50.594"
"000004440	022332.925	002.199808	0.082429	8.445018e-07	0.0e+00	00:11:50.750"
"000004441	022333.000	002.364847	0.080162	9.094434e-07	0.0e+00	00:11:50.922"
"000004442	022333.075	002.341310	0.077607	9.021642e-07	0.0e+00	00:11:51.078"
"000004443	022333.150	002.406903	0.075053	9.292680e-07	0.0e+00	00:11:51.235"
"000004444	022333.225	002.435369	0.073448	9.414254e-07	0.0e+00	00:11:51.406"
"000004445	022333.300	002.416402	0.071377	9.355911e-07	0.0e+00	00:11:51.563"
"000004446	022333.375	002.496483	0.069213	9.682196e-07	0.0e+00	00:11:51.719"
"000004447	022333.450	002.554593	0.066601	9.927681e-07	0.0e+00	00:11:51.875"
"000004448	022333.525	002.611045	0.064654	1.016245e-06	0.0e+00	00:11:52.047"
"000004449	022333.600	002.594631	0.062820	1.011300e-06	0.0e+00	00:11:52.203"
"000004450	022333.675	002.660505	0.060774	1.038632e-06	0.0e+00	00:11:52.360"
"000004451	022333.750	002.633247	0.058746	1.029621e-06	0.0e+00	00:11:52.531"
"000004452	022333.825	002.757359	0.056309	1.080209e-06	0.0e+00	00:11:52.688"
"000004453	022333.900	002.783452	0.054414	1.092052e-06	0.0e+00	00:11:52.844"
"000004454	022333.975	002.875745	0.052370	1.130074e-06	0.0e+00	00:11:53.016"
"000004455	022334.050	002.757607	0.050614	1.085147e-06	0.0e+00	00:11:53.172"
"000004456	022334.125	002.837596	0.048229	1.118724e-06	0.0e+00	00:11:53.328"
"000004457	022334.200	002.744490	0.045635	1.084234e-06	0.0e+00	00:11:53.485"
"000004458	022334.275	002.645355	0.044115	1.046326e-06	0.0e+00	00:11:53.656"
"000004459	022334.350	002.741848	0.042028	1.086286e-06	0.0e+00	00:11:53.813"
"000004460	022334.425	002.590777	0.039643	1.028378e-06	0.0e+00	00:11:53.969"
"000004461	022334.500	002.563039	0.037078	1.019443e-06	0.0e+00	00:11:54.141"
"000004462	022334.575	002.518598	0.034833	1.003559e-06	0.0e+00	00:11:54.297"
"000004463	022334.650	002.398100	0.032873	9.570405e-07	0.0e+00	00:11:54.453"
"000004464	022334.725	002.261507	0.030816	9.040131e-07	0.0e+00	00:11:54.625"
"000004465	022334.800	002.169172	0.028550	8.686769e-07	0.0e+00	00:11:54.781"
"000004466	022334.875	002.100285	0.026174	8.426933e-07	0.0e+00	00:11:54.938"
"000004467	022334.950	001.924831	0.024085	7.735930e-07	0.0e+00	00:11:55.094"
"000004468	022335.025	001.972564	0.022271	7.939348e-07	0.0e+00	00:11:55.266"
"000004469	022335.100	001.898208	0.020238	7.652594e-07	0.0e+00	00:11:55.422"
"000004470	022335.175	001.865373	0.017772	7.535205e-07	0.0e+00	00:11:55.578"
"000004471	022335.250	001.829935	0.015515	7.405555e-07	0.0e+00	00:11:55.750"
"000004472	022335.325	001.813485	0.013706	7.349748e-07	0.0e+00	00:11:55.906"
"000004473	022335.400	001.848883	0.011792	7.504851e-07	0.0e+00	00:11:56.063"
"000004474	022335.475	001.975523	0.009941	8.030966e-07	0.0e+00	00:11:56.235"
"000004475	022335.550	002.014280	0.007526	8.204634e-07	0.0e+00	00:11:56.391"
"000004476	022335.625	002.153950	0.005412	8.788675e-07	0.0e+00	00:11:56.547"
"000004477	022335.700	002.189576	0.003412	8.948646e-07	0.0e+00	00:11:56.703"
"000004478	022335.775	002.327675	0.001576	9.527343e-07	0.0e+00	00:11:56.875"
"000004479	022335.850	002.430910	-0.000883	9.969966e-07	0.0e+00	00:11:57.031"
"000004480	022335.925	002.500041	-0.003104	1.027220e-06	0.0e+00	00:11:57.188"
"000004481	022336.000	002.573023	-0.004967	1.058828e-06	0.0e+00	00:11:57.360"
"000004482	022336.075	002.606569	-0.006935	1.074373e-06	0.0e+00	00:11:57.516"
"000004483	022336.150	002.656818	-0.009198	1.097132e-06	0.0e+00	00:11:57.672"
"000004484	022336.225	002.673979	-0.011307	1.106145e-06	0.0e+00	00:11:57.844"
"000004485	022336.300	002.777092	-0.013944	1.151311e-06	0.0e+00	00:11:58.000"
"000004486	022336.375	002.654978	-0.015593	1.102193e-06	0.0e+00	00:11:58.156"
"000004487	022336.450	002.679953	-0.017681	1.114493e-06	0.0e+00	00:11:58.313"
"000004488	022336.525	002.713733	-0.019489	1.130241e-06	0.0e+00	00:11:58.485"
"000004489	022336.600	002.793088	-0.022112	1.165838e-06	0.0e+00	00:11:58.641"
"000004490	022336.675	002.664611	-0.024118	1.114078e-06	0.0e+00	00:11:58.797"
"000004491	022336.750	002.635882	-0.025937	1.103745e-06	0.0e+00	00:11:58.969"
"000004492	022336.825	002.580285	-0.027845	1.082193e-06	0.0e+00	00:11:59.125"
"000004493	022336.900	002.520601	-0.030034	1.059107e-06	0.0e+00	00:11:59.281"
"000004494	022336.975	002.557495	-0.031901	1.076297e-06	0.0e+00	00:11:59.453"
"000004495	022337.050	002.418301	-0.033916	1.019448e-06	0.0e+00	00:11:59.610"
"000004496	022337.125	002.505253	-0.035468	1.057487e-06	0.0e+00	00:11:59.766"
"000004497	022337.200	002.374158	-0.037424	1.003808e-06	0.0e+00	00:11:59.922"
"000004498	022337.275	002.411118	-0.039495	1.021223e-06	0.0e+00	00:12:00.094"
"000004499	022337.350	002.422964	-0.041898	1.028334e-06	0.0e+00	00:12:00.250"
"000004500	022337.425	002.217845	-0.043497	9.425585e-07	0.0e+00	00:12:00.406"
"000004501	022337.500	002.280199	-0.045687	9.708649e-07	0.0e+00	00:12:00.578"
"000004502	022337.575	002.193653	-0.047280	9.352841e-07	0.0e+00	00:12:00.735"
"000004503	022337.650	002.227277	-0.049430	9.513645e-07	0.0e+00	00:12:00.891"
"000004504	022337.725	002.159469	-0.051403	9.239579e-07	0.0e+00	00:12:01.063"
"000004505	022337.800	002.133781	-0.053272	9.144296e-07	0.0e+00	00:12:01.219"
"000004506	022337.875	002.121293	-0.055300	9.106609e-07	0.0e+00	00:12:01.375"
"000004507	022337.950	002.104138	-0.057353	9.048907e-07	0.0e+00	00:12:01.531"
"000004508	022338.025	002.012227	-0.059672	8.670939e-07	0.0e+00	00:12:01.703"
"000004509	022338.100	002.126508	-0.061501	9.177862e-07	0.0e+00	00:12:01.860"
"000004510	022338.175	002.066680	-0.063125	8.932167e-07	0.0e+00	00:12:02.016"
"000004511	022338.250	002.105837	-0.065101	9.116973e-07	0.0e+00	00:12:02.188"
"000004512	022338.325	001.980635	-0.066989	8.588964e-07	0.0e+00	00:12:02.344"
"000004513	022338.400	002.128650	-0.069140	9.248085e-07	0.0e+00	00:12:02.500"
"000004514	022338.475	002.009668	-0.070881	8.744389e-07	0.0e+00	00:12:02.656"
"000004515	022338.550	001.987968	-0.072499	8.662162e-07	0.0e+00	00:12:02.828"
"000004516	022338.625	001.941397	-0.073965	8.470061e-07	0.0e+00	00:12:02.985"
"000004517	022338.700	001.969187	-0.076239	8.608380e-07	0.0e+00	00:12:03.141"
"000004518	022338.775	001.854280	-0.078109	8.119341e-07	0.0e+00	00:12:03.313"
"000004519	022338.850	001.859223	-0.079210	8.148835e-07	0.0e+00	00:12:03.469"
"000004520	022338.925	001.894782	-0.081132	8.318709e-07	0.0e+00	00:12:03.625"
"000004521	022339.000	001.897864	-0.082887	8.345098e-07	0.0e+00	00:12:03.797"
"000004522	022339.075	001.881025	-0.085086	8.287083e-07	0.0e+00	00:12:03.953"
"000004523	022339.150	001.834343	-0.086809	8.093703e-07	0.0e+00	00:12:04.110"
"000004524	022339.225	001.842261	-0.088296	8.139326e-07	0.0e+00	00:12:04.266"
"000004525	022339.300	001.855287	-0.090082	8.209826e-07	0.0e+00	00:12:04.438"
"000004526	022339.375	001.827947	-0.091653	8.100114e-07	0.0e+00	00:12:04.594"
"000004527	022339.450	001.944230	-0.093823	8.631991e-07	0.0e+00	00:12:04.750"
"000004528	022339.525	001.702194	-0.095918	7.571485e-07	0.0e+00	00:12:04.922"
"000004529	022339.600	001.703514	-0.097527	7.588213e-07	0.0e+00	00:12:05.078"
"000004530	022339.675	001.733275	-0.099341	7.733284e-07	0.0e+00	00:12:05.235"
"000004531	022339.750	001.667085	-0.101668	7.453442e-07	0.0e+00	00:12:05.391"
"000004532	022339.825	001.727565	-0.103433	7.736060e-07	0.0e+00	00:12:05.563"
"000004533	022339.900	001.736813	-0.104726	7.786485e-07	0.0e+00	00:12:05.719"
"000004534	022339.975	001.718208	-0.106497	7.715331e-07	0.0e+00	00:12:05.875"
"000004535	022340.050	001.784858	-0.108295	8.027571e-07	0.0e+00	00:12:06.047"
"000004536	022340.125	001.768239	-0.110251	7.966844e-07	0.0e+00	00:12:06.203"
"000004537	022340.200	001.832493	-0.111885	8.268516e-07	0.0e+00	00:12:06.360"
"000004538	022340.275	001.907408	-0.113407	8.618379e-07	0.0e+00	00:12:06.531"
"000004539	022340.350	002.121315	-0.114925	9.598057e-07	0.0e+00	00:12:06.688"
"000004540	022340.425	002.194220	-0.116202	9.939411e-07	0.0e+00	00:12:06.844"
"000004541	022340.500	002.226262	-0.118589	1.010640e-06	0.0e+00	00:12:07.000"
"000004542	022340.575	002.319678	-0.119878	1.054282e-06	0.0e+00	00:12:07.172"
"000004543	022340.650	002.376174	-0.121428	1.081483e-06	0.0e+00	00:12:07.328"
"000004544	022340.725	002.327307	-0.122974	1.060735e-06	0.0e+00	00:12:07.485"
"000004545	022340.800	002.223064	-0.124700	1.014819e-06	0.0e+00	00:12:07.656"
"000004546	022340.875	002.162509	-0.126459	9.887647e-07	0.0e+00	00:12:07.813"
"000004547	022340.950	001.858503	-0.128072	8.510192e-07	0.0e+00	00:12:07.969"
"000004548	022341.025	001.837261	-0.129546	8.424296e-07	0.0e+00	00:12:08.141"
"000004549	022341.100	001.736681	-0.131215	7.975317e-07	0.0e+00	00:12:08.297"
"000004550	022341.175	001.561042	-0.133431	7.183353e-07	0.0e+00	00:12:08.453"
"000004551	022341.250	001.503797	-0.135010	6.930007e-07	0.0e+00	00:12:08.610"
"000004552	022341.325	001.498168	-0.136336	6.912513e-07	0.0e+00	00:12:08.781"
"000004553	022341.400	001.507207	-0.137716	6.963084e-07	0.0e+00	00:12:08.938"
"000004554	022341.475	001.477049	-0.139277	6.833613e-07	0.0e+00	00:12:09.094"
"000004555	022341.550	001.393510	-0.141210	6.458673e-07	0.0e+00	00:12:09.266"
"000004556	022341.625	001.523188	-0.142844	7.070417e-07	0.0e+00	00:12:09.422"
"000004557	022341.700	001.459443	-0.144367	6.784113e-07	0.0e+00	00:12:09.578"
"000004558	022341.775	001.513961	-0.145522	7.045101e-07	0.0e+00	00:12:09.735"
"000004559	022341.850	001.536584	-0.147318	7.162349e-07	0.0e+00	00:12:09.906"
"000004560	022341.925	001.609479	-0.148977	7.513743e-07	0.0e+00	00:12:10.063"
"000004561	022342.000	001.534146	-0.150172	7.170056e-07	0.0e+00	00:12:10.219"
***********************************************************
Finish
